user, follower
92680,459622
92680,126221
92680,455014
92680,450783
92680,448743
92680,444765
92680,67641
92680,441859
92680,438333
92680,142581
92680,211342
92680,140314
92680,417816
92680,417774
92680,415847
92680,404593
92680,408262
92680,407127
92680,370430
92680,326430
92680,403700
92680,403611
92680,402582
92680,401554
92680,395508
92680,394928
92680,327275
92680,391917
92680,387921
92680,387467
92680,368565
92680,49767
92680,78986
92680,301271
92680,369448
92680,369405
92680,369120
92680,368907
92680,368789
92680,368775
92680,368771
92680,186563
92680,365196
92680,75428
92680,62875
92680,362950
92680,362937
92680,362847
92680,361793
92680,159018
92680,357802
92680,124054
92680,192163
92680,353170
92680,348948
92680,342931
92680,342874
92680,341321
92680,189659
92680,109492
92680,331068
92680,330232
92680,324871
92680,321509
92680,196115
92680,320767
92680,298679
92680,318794
92680,195851
92680,309486
92680,304369
92680,301617
92680,301596
92680,61789
92680,293430
92680,291932
92680,276620
92680,275984
92680,275459
92680,255759
92680,251406
92680,266408
92680,264955
92680,264286
92680,24646
92680,260324
92680,259550
92680,57353
92680,255439
92680,254000
92680,253242
92680,251418
92680,249274
92680,247463
92680,247451
92680,191596
92680,75451
92680,246485
92680,71225
92680,22535
92680,235313
92680,234874
92680,234697
92680,234527
92680,231626
92680,59447
92680,205583
92680,228317
92680,227182
92680,224454
92680,213791
92680,221952
92680,219297
92680,25213
92680,212199
92680,41849
92680,211141
92680,207091
92680,206505
92680,176334
92680,202752
92680,123316
92680,198159
92680,194568
92680,192661
92680,182635
92680,177966
92680,77290
92680,174895
92680,174881
92680,85462
92680,169310
92680,168942
92680,166593
92680,166590
92680,161696
92680,119968
92680,149078
92680,146643
92680,146553
92680,142621
92680,36472
92680,136520
92680,132079
92680,129475
92680,126019
92680,124638
92680,107432
92680,117614
92680,115297
92680,115261
92680,49538
92680,114020
92680,112337
92680,111830
92680,110847
92680,20682
92680,72554
92680,102167
92680,99839
92680,96443
92680,95663
92680,94261
92680,93349
92680,81979
92680,78127
92680,66969
92680,62648
92680,62448
92680,59837
92680,34827
92680,30166
92680,23114
92680,4686
92964,529688
92964,259433
92964,136016
92964,119505
92964,108646
92964,98134
93177,475567
93177,255759
93177,75451
93437,126221
93437,75451
93437,192604
93437,67664
93437,33508
93437,65930
93509,559000
93509,478575
93509,71972
93509,109492
93509,126221
93509,392742
93509,383804
93509,215648
93509,367060
93509,364264
93509,135774
93509,106175
93509,310294
93509,268663
93509,75451
93509,103041
93509,126536
93509,219905
93509,201074
93509,193011
93509,192889
93509,107620
93509,57632
93509,57631
93509,9229
93509,2159
93792,108564
93792,108574
93792,108580
93838,107896
93838,534976
93838,505910
93838,287260
93838,75451
93917,565366
93917,556932
93917,553144
93917,58142
93917,491442
93917,10814
93917,538587
93917,538560
93917,373165
93917,535468
93917,533863
93917,533563
93917,531738
93917,531072
93917,58566
93917,527805
93917,523587
93917,522698
93917,439629
93917,514299
93917,511439
93917,505348
93917,504103
93917,503454
93917,501749
93917,88879
93917,491308
93917,486484
93917,475682
93917,475420
93917,475339
93917,433879
93917,464479
93917,471513
93917,468876
93917,460983
93917,459776
93917,92526
93917,126221
93917,268103
93917,454426
93917,452496
93917,448902
93917,443601
93917,174941
93917,211342
93917,432712
93917,432152
93917,123727
93917,421502
93917,421496
93917,420507
93917,32598
93917,416471
93917,151875
93917,408369
93917,405036
93917,403431
93917,402825
93917,1726
93917,383319
93917,97780
93917,381342
93917,354671
93917,117583
93917,365300
93917,364082
93917,361327
93917,359478
93917,92680
93917,358400
93917,295150
93917,151619
93917,65958
93917,343321
93917,347581
93917,347511
93917,191113
93917,343538
93917,109492
93917,324928
93917,287569
93917,327536
93917,99275
93917,205598
93917,315607
93917,78435
93917,73062
93917,289466
93917,288955
93917,10362
93917,198162
93917,275096
93917,75428
93917,273232
93917,271842
93917,271748
93917,270659
93917,270229
93917,255759
93917,26665
93917,100974
93917,265868
93917,263356
93917,43492
93917,243009
93917,75451
93917,63177
93917,246407
93917,243789
93917,243684
93917,242068
93917,241577
93917,120309
93917,240999
93917,63101
93917,25213
93917,180547
93917,184054
93917,5572
93917,232824
93917,216042
93917,229656
93917,229501
93917,67750
93917,227523
93917,227182
93917,9259
93917,225666
93917,223678
93917,223513
93917,220306
93917,219749
93917,214281
93917,208321
93917,207990
93917,122531
93917,207091
93917,205363
93917,204250
93917,44691
93917,203335
93917,123316
93917,7037
93917,82878
93917,195642
93917,105576
93917,190830
93917,190011
93917,93819
93917,42118
93917,187784
93917,87758
93917,186112
93917,173523
93917,78235
93917,183974
93917,182968
93917,56612
93917,176543
93917,37218
93917,178164
93917,77290
93917,176116
93917,174970
93917,92291
93917,170868
93917,171492
93917,171947
93917,122968
93917,18833
93917,33377
93917,4161
93917,168579
93917,2865
93917,166942
93917,85462
93917,165589
93917,165068
93917,164309
93917,163696
93917,122301
93917,161672
93917,160881
93917,141484
93917,140784
93917,160610
93917,78015
93917,62648
93917,47450
93917,157244
93917,156961
93917,104495
93917,973
93917,44608
93917,144552
93917,51328
93917,74557
93917,142252
93917,141477
93917,141445
93917,140189
93917,133867
93917,133352
93917,132884
93917,57467
93917,1595
93917,121251
93917,18763
93917,114436
93917,121596
93917,11964
93917,116889
93917,117836
93917,47922
93917,115882
93917,115571
93917,39734
93917,85039
93917,1243
93917,112689
93917,111527
93917,110744
93917,20682
93917,89866
93917,54952
93917,136
93917,62573
93917,83103
93917,107162
93917,15850
93917,98105
93917,44655
93917,79065
93917,102129
93917,4564
93917,215
93917,21788
93917,22734
93917,14834
93917,54970
93917,55048
93917,95820
93917,95768
93917,22486
93917,45086
93917,64934
93917,84585
93917,82037
93917,80912
93917,78074
93917,23123
93917,12119
94357,536182
94357,31747
94357,212103
94357,126435
94357,488885
94357,435234
94357,71475
94357,92526
94357,126221
94357,452351
94357,433879
94357,433277
94357,32598
94357,31770
94357,109492
94357,396646
94357,135774
94357,280936
94357,44968
94357,123965
94357,84974
94357,2654
94357,47922
94357,85865
94357,109789
94357,665
94357,75729
94357,43291
94357,77890
94357,37218
94357,75791
94410,572808
94410,572761
94410,61789
94410,559090
94410,402059
94410,355938
94410,424876
94410,538471
94410,528234
94410,524751
94410,294102
94410,522019
94410,307191
94410,515923
94410,134314
94410,506057
94410,502583
94410,500948
94410,498514
94410,497158
94410,489896
94410,488269
94410,441847
94410,447137
94410,475917
94410,464479
94410,435234
94410,439555
94410,462142
94410,461532
94410,221199
94410,92526
94410,455586
94410,333725
94410,126221
94410,444864
94410,85428
94410,442721
94410,438797
94410,211342
94410,181767
94410,433692
94410,432497
94410,429828
94410,421678
94410,420573
94410,420455
94410,3873
94410,414193
94410,406951
94410,397859
94410,392532
94410,263819
94410,384658
94410,384620
94410,378683
94410,165023
94410,373851
94410,373572
94410,126879
94410,32789
94410,124074
94410,358301
94410,357597
94410,352255
94410,351342
94410,36348
94410,340266
94410,343072
94410,340998
94410,335492
94410,20682
94410,333594
94410,154122
94410,311378
94410,109492
94410,295150
94410,135774
94410,324427
94410,196156
94410,238912
94410,310983
94410,307746
94410,306392
94410,220103
94410,156653
94410,285245
94410,296862
94410,217840
94410,288221
94410,89
94410,286097
94410,285058
94410,22389
94410,60196
94410,271383
94410,149320
94410,255759
94410,206461
94410,11294
94410,255568
94410,251277
94410,250730
94410,73848
94410,248989
94410,75451
94410,246359
94410,242686
94410,88441
94410,19624
94410,238026
94410,234586
94410,67828
94410,224792
94410,224713
94410,23340
94410,72023
94410,77832
94410,97106
94410,68497
94410,206658
94410,24504
94410,199033
94410,171106
94410,193333
94410,8682
94410,185483
94410,120593
94410,188313
94410,126319
94410,172667
94410,171336
94410,184273
94410,23981
94410,114885
94410,67898
94410,41837
94410,163514
94410,116445
94410,80825
94410,2893
94410,180819
94410,75729
94410,169780
94410,159983
94410,135734
94410,9748
94410,134817
94410,114874
94410,135713
94410,179173
94410,141331
94410,135729
94410,174211
94410,2191
94410,176300
94410,173549
94410,12358
94410,171999
94410,171492
94410,169902
94410,56934
94410,165809
94410,165024
94410,159604
94410,48726
94410,157004
94410,95644
94410,100203
94410,146822
94410,140345
94410,139195
94410,133376
94410,131989
94410,125771
94410,124494
94410,124460
94410,124417
94410,123197
94410,120146
94410,94874
94410,95484
94410,94869
94410,109753
94410,109164
94410,108084
94410,107919
94410,103508
94410,5517
94410,105806
94410,105124
94410,87696
94410,103452
94410,102348
94410,8251
94410,56893
94410,100566
94410,98311
94410,95839
94410,94917
94410,94413
94410,88654
94410,86616
94410,81579
94410,52736
94410,49810
94410,44627
94410,27582
94410,22211
94410,17394
94410,14209
94586,568992
94586,187726
94586,402059
94586,497302
94586,104994
94586,163059
94586,335613
94586,188257
94586,133279
94586,280695
94586,47694
94586,279547
94586,13651
94586,435234
94586,126221
94586,454815
94586,201846
94586,104995
94586,433879
94586,211342
94586,155236
94586,32598
94586,109492
94586,151619
94586,363516
94586,203383
94586,295150
94586,343461
94586,244941
94586,324928
94586,135774
94586,65958
94586,319344
94586,311997
94586,311202
94586,307310
94586,290510
94586,113389
94586,274345
94586,231611
94586,266023
94586,192889
94586,258037
94586,231358
94586,75451
94586,138232
94586,234104
94586,67354
94586,217226
94586,214281
94586,208446
94586,194841
94586,200901
94586,72401
94586,174010
94586,111
94586,134857
94586,170869
94586,170281
94586,157880
94586,103304
94586,6914
94586,118887
94586,168295
94586,167435
94586,165676
94586,163521
94586,144728
94586,134037
94586,85585
94586,49041
94586,79722
94586,36773
94617,566977
94617,106353
94617,24637
94617,513092
94617,512113
94617,502592
94617,493178
94617,492020
94617,491855
94617,490685
94617,485783
94617,477116
94617,472285
94617,467204
94617,455586
94617,451354
94617,448548
94617,440788
94617,404787
94617,399892
94617,117069
94617,388858
94617,378878
94617,375612
94617,356908
94617,294071
94617,320639
94617,305339
94617,304507
94617,300225
94617,159460
94617,144345
94617,117784
94617,104353
94617,52568
95300,569431
95300,561461
95300,258533
95300,548191
95300,544136
95300,539740
95300,532787
95300,44673
95300,522647
95300,520088
95300,517575
95300,509642
95300,484610
95300,479251
95300,467255
95300,298137
95300,126221
95300,107876
95300,447003
95300,446639
95300,436648
95300,436059
95300,32598
95300,419396
95300,410786
95300,406964
95300,404679
95300,394678
95300,391263
95300,382528
95300,381704
95300,368127
95300,360351
95300,354693
95300,341479
95300,109492
95300,135774
95300,314417
95300,313128
95300,307682
95300,303692
95300,290871
95300,287956
95300,269126
95300,43386
95300,75451
95300,43086
95300,195128
95300,187706
95300,184571
95300,180031
95300,177955
95300,175758
95300,171152
95300,169545
95300,5102
95300,159957
95300,5961
95300,46524
95300,4812
95300,125238
95300,91269
95300,25619
95300,116913
95300,109408
95300,1243
95300,103048
95300,88904
95300,13097
95300,97539
95300,97538
95300,97219
95300,95417
95300,90749
95300,1972
95368,551883
95368,531157
95368,526161
95368,479300
95368,126221
95368,9947
95368,461992
95368,454460
95368,420838
95368,407114
95368,151619
95368,388987
95368,155725
95368,342250
95368,243690
95368,83842
95368,74087
95368,64911
95368,269222
95368,256913
95368,181227
95368,197861
95368,75451
95368,206888
95368,186128
95368,183156
95368,168911
95368,147236
95368,117944
95368,117935
95368,110332
95368,50153
95539,564978
95539,538599
95539,538274
95539,485438
95539,424036
95539,416018
95539,3081
95539,368089
95539,340776
95539,337498
95539,313184
95539,275837
95539,75451
95539,273449
95539,181267
95539,168911
95539,136165
95539,139019
95539,135218
95539,4742
95539,116560
95539,95511
95539,95472
95539,50088
95539,37975
95861,1423
95861,530931
95861,507848
95861,453317
95861,424107
95861,350193
95861,398457
95861,350297
95861,347680
95861,131882
95861,292835
95861,255759
95861,263270
95861,75451
95861,238289
95861,152805
95861,83607
95861,227592
95861,225758
95861,214281
95861,202249
95861,188520
95861,187216
95861,158714
95861,52397
95861,147383
95861,146612
95861,116604
95861,63880
95861,44804
95861,67697
95861,99685
95901,558144
95901,505994
95901,550737
95901,537041
95901,529886
95901,517688
95901,444870
95901,464479
95901,483260
95901,109492
95901,19040
95901,126221
95901,469157
95901,435234
95901,458854
95901,448144
95901,439330
95901,437191
95901,425966
95901,406733
95901,405286
95901,404337
95901,387548
95901,374785
95901,198026
95901,359924
95901,356224
95901,353533
95901,349630
95901,347764
95901,340823
95901,337940
95901,336065
95901,193865
95901,135774
95901,295150
95901,321863
95901,350
95901,177751
95901,304828
95901,36469
95901,299132
95901,295937
95901,290849
95901,252366
95901,696
95901,281345
95901,198489
95901,278202
95901,275945
95901,75451
95901,268976
95901,26223
95901,256181
95901,255704
95901,254619
95901,251456
95901,250834
95901,248184
95901,247896
95901,247489
95901,247488
95901,146371
95901,233974
95901,229363
95901,228047
95901,226607
95901,218027
95901,219660
95901,219564
95901,215679
95901,209068
95901,200898
95901,197934
95901,195125
95901,28700
95901,193722
95901,182106
95901,191138
95901,190074
95901,188023
95901,186741
95901,185639
95901,38192
95901,182568
95901,180834
95901,178659
95901,9506
95901,172703
95901,172446
95901,171492
95901,170878
95901,168573
95901,164634
95901,163753
95901,156657
95901,27712
95901,154217
95901,153806
95901,153697
95901,106994
95901,149272
95901,68541
95901,148195
95901,1840
95901,144359
95901,137415
95901,137011
95901,135612
95901,1387
95901,133299
95901,11725
95901,126441
95901,125101
95901,123858
95901,744
95901,120372
95901,65796
95901,117260
95901,113633
95901,112347
95901,85634
95901,25636
95901,108943
95901,1912
95901,56202
95901,106439
95901,16846
95901,105698
95901,101066
95901,100873
95901,100716
95901,100064
95901,98898
95901,98795
95901,98470
95901,95926
95901,93913
95901,93189
95901,91673
95901,90612
95901,87017
95901,78432
95901,69491
95901,66794
95901,62345
95901,61421
95901,51491
95901,51406
95901,42910
95901,39359
95901,32384
95901,28498
95901,26360
95901,24307
95901,22551
95901,21788
95901,19867
95901,19263
95901,16914
95901,15500
95901,15033
95901,10100
95901,9758
95901,7383
95901,6604
95901,5502
95901,4898
95901,3481
95901,3124
95901,1889
95901,973
96191,566880
96191,61789
96191,560411
96191,555057
96191,204763
96191,548134
96191,545926
96191,534240
96191,521856
96191,516497
96191,513396
96191,241556
96191,346814
96191,487714
96191,486646
96191,482802
96191,349813
96191,475484
96191,473002
96191,433879
96191,465756
96191,365303
96191,459632
96191,459519
96191,457576
96191,126221
96191,445910
96191,442032
96191,440206
96191,438037
96191,402637
96191,393635
96191,32598
96191,109492
96191,135774
96191,76615
96191,303425
96191,256803
96191,75451
96191,109316
96191,45780
96191,209248
96191,177084
96191,37218
96191,221144
96191,221138
96191,220898
96191,214281
96191,204909
96191,158679
96191,92526
96191,51021
96191,178346
96191,93873
96191,159976
96191,149134
96217,574152
96217,566328
96217,560823
96217,555272
96217,541821
96217,536694
96217,534786
96217,533436
96217,519286
96217,516863
96217,513665
96217,506099
96217,502250
96217,493190
96217,126221
96217,452370
96217,447592
96217,433546
96217,396664
96217,388274
96217,376250
96217,348498
96217,310658
96217,299199
96217,299169
96217,296758
96217,296690
96217,294917
96217,286642
96217,273345
96217,256407
96217,251078
96217,232665
96217,222306
96217,196298
96217,188352
96217,179284
96217,175477
96217,171025
96217,170275
96217,169691
96217,162957
96217,159259
96217,157726
96217,147848
96217,146943
96217,145452
96217,130529
96217,119850
96217,114236
96217,113497
96217,25313
96217,96833
96217,88525
96265,281984
96288,109492
96288,492075
96288,126221
96288,403391
96288,252166
96288,245468
96288,281848
96288,255759
96288,265809
96288,75451
96288,243609
96288,222567
96288,123316
96288,187898
96288,193937
96288,139606
96288,100581
96288,103634
96288,96865
96288,96145
96288,81461
96288,74852
96534,187726
96534,571835
96534,187313
96534,402059
96534,530032
96534,553144
96534,536123
96534,528018
96534,527882
96534,525454
96534,518633
96534,516255
96534,509385
96534,254923
96534,508687
96534,506347
96534,500206
96534,433879
96534,168059
96534,92526
96534,435234
96534,126221
96534,453941
96534,448629
96534,373623
96534,446930
96534,446440
96534,438104
96534,436165
96534,431459
96534,427444
96534,39204
96534,411352
96534,102829
96534,419237
96534,12285
96534,406135
96534,403339
96534,399684
96534,396181
96534,394395
96534,394190
96534,391263
96534,151619
96534,32598
96534,168809
96534,367825
96534,364828
96534,363861
96534,142843
96534,109492
96534,362264
96534,362167
96534,360712
96534,341279
96534,40181
96534,344737
96534,221734
96534,338571
96534,334267
96534,135774
96534,65613
96534,309772
96534,146234
96534,301831
96534,297579
96534,291714
96534,291215
96534,264283
96534,277378
96534,275058
96534,274156
96534,67781
96534,34827
96534,261731
96534,42365
96534,189111
96534,5861
96534,251968
96534,75451
96534,247593
96534,211961
96534,243612
96534,7408
96534,236973
96534,234246
96534,206380
96534,228587
96534,228378
96534,128287
96534,226807
96534,225288
96534,31192
96534,223854
96534,74459
96534,223008
96534,77331
96534,93453
96534,30166
96534,217511
96534,58133
96534,215736
96534,214281
96534,33398
96534,4578
96534,187916
96534,206663
96534,206009
96534,205705
96534,199737
96534,51873
96534,4051
96534,198833
96534,37596
96534,192622
96534,184735
96534,184036
96534,66725
96534,41487
96534,171547
96534,57495
96534,167744
96534,55645
96534,25366
96534,15637
96534,155563
96534,152283
96534,125324
96534,86713
96534,151883
96534,3410
96534,147784
96534,82083
96534,141625
96534,1808
96534,1373
96534,131343
96534,59384
96534,12109
96534,8260
96534,58141
96534,127066
96534,126174
96534,125942
96534,46715
96534,8704
96534,120757
96534,119048
96534,47922
96534,95062
96534,61382
96534,58714
96534,50957
96534,25246
96534,50375
96534,92396
96534,13725
96746,549198
96746,541085
96746,311542
96746,456411
96746,427920
96746,394770
96746,376858
96746,364908
96746,330628
96746,325104
96746,309501
96746,297039
96746,289958
96746,263608
96746,240042
96746,230122
96746,221528
96746,218571
96746,206582
96746,201118
96746,177475
96746,117260
96746,125160
96746,121052
96746,114893
96746,55772
96795,402059
96795,559841
96795,30696
96795,424651
96795,475289
96795,205541
96795,519002
96795,492671
96795,126221
96795,433879
96795,6022
96795,67854
96795,416557
96795,416378
96795,405195
96795,151619
96795,380558
96795,361578
96795,92350
96795,335764
96795,333206
96795,298483
96795,106992
96795,271208
96795,268254
96795,220045
96795,75451
96795,248829
96795,191130
96795,20835
96795,209056
96795,208370
96795,75932
96795,196747
96795,185674
96795,180449
96795,138401
96795,185774
96795,176351
96795,176766
96795,47711
96795,158955
96795,157004
96795,27271
96795,72033
96795,156876
96795,156076
96795,149547
96795,130815
96795,144758
96795,139741
96795,38533
96795,25616
96795,129099
96795,83554
96802,532425
96802,362674
96802,489196
96802,12555
96802,449512
96802,445910
96802,21275
96802,365620
96802,257300
96802,358903
96802,355052
96802,347917
96802,296729
96802,75451
96802,280362
96802,252106
96802,214645
96802,75295
96802,1474
96802,200052
96802,179297
96802,176425
96802,149002
96802,138931
96802,80619
96844,573256
96844,568079
96844,565042
96844,555199
96844,341775
96844,531882
96844,501250
96844,317403
96844,476915
96844,435234
96844,126221
96844,103391
96844,466972
96844,461635
96844,450954
96844,101853
96844,446764
96844,443322
96844,412966
96844,409198
96844,151619
96844,359812
96844,353733
96844,351430
96844,348133
96844,342459
96844,85935
96844,336645
96844,330321
96844,308242
96844,58133
96844,296501
96844,292137
96844,283097
96844,274852
96844,255759
96844,15637
96844,264527
96844,34827
96844,42365
96844,189111
96844,75451
96844,232532
96844,211691
96844,210889
96844,152513
96844,146249
96844,108223
96844,107700
96844,103969
96844,25313
96844,99689
96844,87322
96844,28140
96944,569250
96944,560137
96944,558552
96944,551738
96944,548230
96944,547297
96944,530487
96944,513011
96944,512614
96944,383925
96944,506608
96944,503651
96944,490861
96944,483729
96944,475321
96944,126221
96944,433879
96944,298238
96944,431217
96944,425662
96944,414291
96944,400268
96944,32598
96944,109492
96944,391151
96944,391036
96944,389551
96944,376413
96944,354430
96944,340314
96944,135774
96944,319354
96944,317280
96944,314516
96944,308239
96944,126177
96944,55893
96944,275500
96944,255759
96944,134977
96944,75451
96944,252817
96944,114885
96944,247376
96944,246343
96944,233285
96944,228721
96944,222235
96944,148464
96944,183564
96944,173462
96944,175316
96944,172220
96944,163856
96944,155440
96944,150733
96944,138001
96944,2259
96944,546851
96944,125036
96944,119383
96944,105693
96944,25206
96944,100546
96944,84241
96944,69628
96944,64782
96944,30223
96944,25081
96944,22551
96944,16834
96944,4515
96944,3495
96944,1912
96951,419409
96951,417464
96951,293923
96951,271841
97076,534750
97076,486634
97076,522219
97076,502111
97076,442087
97076,434687
97076,32598
97076,410178
97076,392564
97076,5712
97076,109492
97076,279580
97076,284537
97076,270387
97076,255759
97076,75451
97076,199931
97076,92750
97076,158955
97236,402399
97236,255937
97236,237001
97236,129866
97236,116349
97346,126221
97552,108432
97552,572054
97552,571151
97552,560258
97552,189524
97552,490768
97552,424651
97552,402059
97552,424876
97552,28877
97552,532161
97552,475289
97552,205541
97552,217176
97552,336635
97552,516784
97552,113651
97552,507762
97552,190475
97552,450308
97552,47694
97552,498962
97552,447137
97552,167152
97552,433879
97552,6022
97552,151787
97552,166324
97552,333725
97552,439555
97552,455586
97552,126221
97552,148508
97552,449365
97552,447003
97552,144554
97552,441619
97552,441383
97552,279386
97552,437865
97552,149323
97552,110008
97552,433875
97552,355604
97552,328740
97552,308781
97552,419740
97552,84848
97552,419492
97552,410885
97552,37933
97552,199498
97552,398344
97552,345289
97552,382631
97552,389230
97552,151619
97552,380558
97552,383718
97552,361578
97552,180810
97552,359156
97552,92350
97552,355602
97552,49692
97552,346252
97552,65958
97552,345785
97552,334567
97552,311409
97552,298483
97552,332269
97552,109492
97552,303845
97552,135774
97552,325794
97552,324741
97552,323314
97552,81137
97552,312214
97552,404
97552,106992
97552,314741
97552,159983
97552,297144
97552,184671
97552,114946
97552,103974
97552,95412
97552,95406
97552,30579
97552,24504
97552,4325
97552,254026
97552,183033
97552,120998
97552,112726
97552,99117
97552,32113
97552,71605
97552,27042
97552,8019
97552,186852
97552,300895
97552,279120
97552,88406
97552,196937
97552,208584
97552,180256
97552,259037
97552,214645
97552,251544
97552,75451
97552,220045
97552,142619
97552,235963
97552,227518
97552,225646
97552,223848
97552,222075
97552,115887
97552,127154
97552,82879
97552,43386
97552,20835
97552,215421
97552,171989
97552,202804
97552,77794
97552,201516
97552,171984
97552,75932
97552,75785
97552,194209
97552,193670
97552,180449
97552,138401
97552,94091
97552,184951
97552,168531
97552,181767
97552,104967
97552,180494
97552,176351
97552,43086
97552,178120
97552,177975
97552,176766
97552,174592
97552,67898
97552,47711
97552,170498
97552,63024
97552,160657
97552,158955
97552,157004
97552,164666
97552,163826
97552,126803
97552,157697
97552,98889
97552,116445
97552,72033
97552,156076
97552,149547
97552,142331
97552,78183
97552,139741
97552,132069
97552,134636
97552,83554
97552,81240
97552,38533
97552,25616
97552,128688
97552,130329
97552,129099
97552,93347
97552,56408
97552,108983
97552,98504
97552,72308
97552,62593
97799,476509
97918,552837
97918,544139
97918,457240
97918,455214
97918,148240
97918,424924
97918,304489
97918,292770
97918,176632
97918,163426
97918,141216
97918,132495
98060,568311
98060,494266
98060,403876
98060,403648
98060,379803
98060,360649
98060,348592
98060,332056
98060,328472
98060,318646
98060,258762
98060,220538
98089,414973
98089,404388
98089,559003
98089,556183
98089,555820
98089,552936
98089,550733
98089,402059
98089,542059
98089,424876
98089,540305
98089,537692
98089,531266
98089,505017
98089,491806
98089,491052
98089,179503
98089,414797
98089,107096
98089,460747
98089,381529
98089,92526
98089,126221
98089,451012
98089,381898
98089,448657
98089,446060
98089,231251
98089,111799
98089,421233
98089,187830
98089,156385
98089,392111
98089,151619
98089,379354
98089,365057
98089,363024
98089,361070
98089,343623
98089,320595
98089,335382
98089,135774
98089,109492
98089,324980
98089,74808
98089,156741
98089,314604
98089,220541
98089,6923
98089,2785
98089,304119
98089,302746
98089,46810
98089,11727
98089,174975
98089,107507
98089,287600
98089,286803
98089,286079
98089,284010
98089,283489
98089,282910
98089,281575
98089,280411
98089,275026
98089,273627
98089,272741
98089,140925
98089,255759
98089,267872
98089,267406
98089,264843
98089,264061
98089,263036
98089,64677
98089,262077
98089,260820
98089,72450
98089,56573
98089,34676
98089,127068
98089,6688
98089,254806
98089,68252
98089,12175
98089,31061
98089,127547
98089,248345
98089,75451
98089,231946
98089,241024
98089,240335
98089,96363
98089,48199
98089,127536
98089,229434
98089,36883
98089,41851
98089,217499
98089,20111
98089,179111
98089,59312
98089,186687
98089,209302
98089,22343
98089,49237
98089,119076
98089,205889
98089,200263
98089,192938
98089,192573
98089,191285
98089,183745
98089,183742
98089,182990
98089,157079
98089,47711
98089,171492
98089,98561
98089,36772
98089,161078
98089,154478
98089,148883
98089,100581
98089,103261
98089,96744
98089,79255
98089,16834
98089,9169
98296,518571
98296,503863
98296,92526
98296,454682
98296,379634
98296,332062
98296,328104
98296,307710
98296,48503
98296,284324
98296,282190
98296,255759
98296,75451
98296,223719
98296,220286
98296,205356
98296,192529
98296,36080
98296,164536
98296,143697
98296,123659
98296,112524
98296,113140
98386,350977
98386,21478
98386,164898
98386,362927
98386,391891
98386,249129
98386,573466
98386,80329
98386,560233
98386,555592
98386,402059
98386,97780
98386,424876
98386,167121
98386,336635
98386,11581
98386,519931
98386,455586
98386,508874
98386,141579
98386,133279
98386,503092
98386,302186
98386,280695
98386,498747
98386,326567
98386,370430
98386,199017
98386,32118
98386,484416
98386,483377
98386,167152
98386,433879
98386,464479
98386,367523
98386,470981
98386,430911
98386,469034
98386,435234
98386,458600
98386,92526
98386,126221
98386,186238
98386,451568
98386,55383
98386,342642
98386,445910
98386,442780
98386,176769
98386,35949
98386,440533
98386,438824
98386,211342
98386,433182
98386,136070
98386,432153
98386,430080
98386,112082
98386,419471
98386,415295
98386,94496
98386,410409
98386,406075
98386,402496
98386,307191
98386,111
98386,400208
98386,398847
98386,8065
98386,12532
98386,395438
98386,59337
98386,384336
98386,22910
98386,379345
98386,116784
98386,276768
98386,364893
98386,364661
98386,364136
98386,360266
98386,266074
98386,340266
98386,324928
98386,98620
98386,21183
98386,338342
98386,348075
98386,69293
98386,171241
98386,341497
98386,60237
98386,9260
98386,295150
98386,298483
98386,109492
98386,193815
98386,330381
98386,135774
98386,327728
98386,308497
98386,233249
98386,23363
98386,311378
98386,169816
98386,50069
98386,11170
98386,144944
98386,322365
98386,319638
98386,15033
98386,36348
98386,120309
98386,38389
98386,179546
98386,271482
98386,312323
98386,147598
98386,105807
98386,204924
98386,35252
98386,205608
98386,252435
98386,172165
98386,8747
98386,119642
98386,90918
98386,106535
98386,74459
98386,253754
98386,30967
98386,140212
98386,50805
98386,116301
98386,240574
98386,242550
98386,234408
98386,219979
98386,162777
98386,157479
98386,140258
98386,127507
98386,105755
98386,93484
98386,83505
98386,68177
98386,63991
98386,62666
98386,56004
98386,51344
98386,42476
98386,33557
98386,24599
98386,222236
98386,243361
98386,63586
98386,284742
98386,188405
98386,141928
98386,63694
98386,40594
98386,181169
98386,286324
98386,279903
98386,177975
98386,255759
98386,248521
98386,75451
98386,241249
98386,243848
98386,35178
98386,75295
98386,238570
98386,203193
98386,232215
98386,91822
98386,229187
98386,228496
98386,103402
98386,226630
98386,224977
98386,224066
98386,221951
98386,220665
98386,154916
98386,214281
98386,132408
98386,199301
98386,204503
98386,46715
98386,72810
98386,157079
98386,73209
98386,192205
98386,178583
98386,157017
98386,20211
98386,76271
98386,110213
98386,152033
98386,143568
98386,142167
98386,28586
98386,109954
98386,133500
98386,125808
98386,21711
98386,109301
98386,11177
98386,115999
98386,87416
98386,4756
98386,102443
98386,73444
98466,575225
98466,572736
98466,560137
98466,553453
98466,551094
98466,531335
98466,530692
98466,524619
98466,520003
98466,506356
98466,508610
98466,505727
98466,503593
98466,500172
98466,493757
98466,487240
98466,472693
98466,472347
98466,466895
98466,462735
98466,457817
98466,456499
98466,456369
98466,433879
98466,443513
98466,443353
98466,104042
98466,435611
98466,435364
98466,431217
98466,427184
98466,424411
98466,420880
98466,32598
98466,404536
98466,109492
98466,394070
98466,376413
98466,373624
98466,359492
98466,356381
98466,352029
98466,343499
98466,338553
98466,326040
